         1522045 function calls (1512559 primitive calls) in 3.914 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       30    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
      190    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
      164    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
      565    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
     1282    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        6    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
     7164    0.025    0.000    0.025    0.000 {built-in method _warnings.warn}
  307/306    0.004    0.000    0.008    0.000 {built-in method builtins.__build_class__}
   355/32    0.001    0.000    0.155    0.005 {built-in method builtins.__import__}
       96    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
     3075    0.001    0.000    0.004    0.000 {built-in method builtins.all}
     6158    0.003    0.000    0.006    0.000 {built-in method builtins.any}
      636    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      256    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      323    0.013    0.000    0.013    0.000 {built-in method builtins.compile}
        8    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
    547/1    0.002    0.000    3.914    3.914 {built-in method builtins.exec}
    12656    0.004    0.000    0.004    0.000 {built-in method builtins.getattr}
      996    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
    16530    0.004    0.000    0.004    0.000 {built-in method builtins.hasattr}
       16    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       15    0.000    0.000    0.000    0.000 {built-in method builtins.id}
   103031    0.013    0.000    0.013    0.000 {built-in method builtins.isinstance}
       77    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
    12291    0.004    0.000    0.004    0.000 {built-in method builtins.iter}
101988/101748    0.010    0.000    0.010    0.000 {built-in method builtins.len}
     9703    0.004    0.000    0.004    0.000 {built-in method builtins.max}
     3686    0.001    0.000    0.001    0.000 {built-in method builtins.min}
       23    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      477    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       83    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     3980    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      607    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       67    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      202    0.003    0.000    0.003    0.000 {built-in method io.open_code}
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
        2    0.000    0.000    0.000    0.000 {built-in method maketrans}
      202    0.017    0.000    0.017    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.000    0.000 {built-in method math.exp}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
     3075    0.096    0.000    0.096    0.000 {built-in method numpy.arange}
   119202    0.222    0.000    0.222    0.000 {built-in method numpy.array}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
      307    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
62637/56486    0.058    0.000    0.372    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
     2040    0.001    0.000    0.001    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        2    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_string_function}
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.set_typeDict}
    11290    0.016    0.000    0.016    0.000 {built-in method numpy.empty}
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       10    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      657    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
       51    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
       26    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        2    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
      989    0.035    0.000    0.035    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        7    0.003    0.000    0.003    0.000 {built-in method scipy.sparse._sparsetools.coo_tocsr}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csc_minus_csc}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csc_tocsr}
        2    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_canonical_format}
        1    0.000    0.000    0.000    0.000 {built-in method scipy.sparse._sparsetools.csr_has_sorted_indices}
        2    0.002    0.001    0.002    0.001 {built-in method scipy.sparse._sparsetools.csr_plus_csr}
     5120    0.878    0.000    0.878    0.000 {built-in method scipy.sparse._sparsetools.csr_sample_offsets}
     1020    0.118    0.000    0.118    0.000 {built-in method scipy.sparse._sparsetools.csr_sort_indices}
        2    0.001    0.000    0.001    0.000 {built-in method scipy.sparse._sparsetools.csr_tocsc}
     3076    0.036    0.000    0.036    0.000 {built-in method scipy.sparse._sparsetools.expandptr}
     3072    0.507    0.000    0.507    0.000 {built-in method scipy.sparse._sparsetools.get_csr_submatrix}
       28    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      123    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fa975b62550}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7fa975b34160}
        1    0.000    0.000    0.000    0.000 {function _typedict.__getitem__ at 0x7fa915406790}
      123    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
      296    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
    15414    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
     3060    0.005    0.000    0.005    0.000 {method 'argsort' of 'numpy.ndarray' objects}
     6182    0.006    0.000    0.006    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        3    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       17    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       73    0.002    0.000    0.002    0.000 {method 'copy' of 'numpy.ndarray' objects}
     1021    0.092    0.000    0.092    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
       10    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
      306    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
      123    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      271    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
     2041    0.002    0.000    0.002    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     2327    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      891    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      243    0.000    0.000    0.000    0.000 {method 'group' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
     6144    0.004    0.000    0.004    0.000 {method 'indices' of 'slice' objects}
        6    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      199    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       50    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
     2927    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      151    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
      117    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
    14370    0.008    0.000    0.256    0.000 {method 'max' of 'numpy.ndarray' objects}
    14370    0.006    0.000    0.225    0.000 {method 'min' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
     7207    0.004    0.000    0.004    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
     2052    0.004    0.000    0.004    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
      279    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
    17413    0.007    0.000    0.007    0.000 {method 'ravel' of 'numpy.ndarray' objects}
      202    0.003    0.000    0.003    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
    28743    0.460    0.000    0.460    0.000 {method 'reduce' of 'numpy.ufunc' objects}
     2050    0.007    0.000    0.007    0.000 {method 'reduceat' of 'numpy.ufunc' objects}
       10    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        6    0.007    0.001    0.007    0.001 {method 'repeat' of 'numpy.ndarray' objects}
       42    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
     3090    0.005    0.000    0.005    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      406    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
    14076    0.004    0.000    0.004    0.000 {method 'rpartition' of 'str' objects}
     4585    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       36    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {method 'splitlines' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      844    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      391    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       34    0.000    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
     3060    0.003    0.000    0.003    0.000 {method 'take' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       11    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       99    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      832    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       36    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.TextIOWrapper' objects}
        1    0.000    0.000    0.000    0.000 {scipy.sparse._csparsetools.lil_fancy_set}
        2    0.001    0.001    0.001    0.001 {scipy.sparse._csparsetools.lil_flatten_to_array}
        1    0.001    0.001    0.001    0.001 {scipy.sparse._csparsetools.lil_get_lengths}


